;ESTACAO;DATA (YYYY-MM-DD);rain_max;rad_max;temp_avg;temp_max;temp_min;hum_max;hum_min;wind_max;wind_avg
2579272;A652;2022-09-11;2.6;1869.0;19.441666666666663;21.8;17.4;94.0;64.0;10.5;3.075
2579273;A652;2022-09-12;0.0;934.5;19.8;21.2;18.5;80.0;67.0;13.0;3.983333333333333
2579274;A652;2022-09-13;1.2;2605.5;21.55;26.7;18.7;90.0;55.0;11.0;1.3363636363636362
2579275;A652;2022-09-14;0.0;749.0;21.695833333333336;24.7;20.6;91.0;71.0;15.9;5.985714285714286
2579276;A652;2022-09-15;2.6;638.5;19.9875;21.1;18.5;94.0;88.0;13.4;3.672727272727272
2579277;A652;2022-09-16;5.6;460.7;17.8125;19.1;16.6;95.0;93.0;9.4;3.1333333333333333
2579278;A652;2022-09-17;4.0;3563.0;18.929166666666667;23.0;16.1;94.0;53.0;7.7;1.7615384615384615
2579279;A652;2022-09-18;0.0;3648.0;19.25;24.4;16.7;85.0;52.0;10.8;2.9875
2579280;A652;2022-09-19;0.0;3546.0;20.22083333333333;25.2;17.7;75.0;58.0;4.3;1.3833333333333335
2579281;A652;2022-09-20;0.0;2678.9;20.98333333333333;27.0;18.3;80.0;58.0;;
2579282;A652;2022-09-21;0.0;2887.3;21.883333333333336;24.4;20.7;82.0;66.0;11.9;6.2
2579283;A652;2022-09-22;0.4;1229.5;21.0125;22.6;19.9;90.0;78.0;13.3;6.85
2579284;A652;2022-09-23;0.0;1885.5;20.45;22.7;18.3;90.0;63.0;15.3;6.0
2579285;A652;2022-09-24;0.0;3627.3;20.1125;22.7;17.7;67.0;53.0;5.8;2.733333333333333
2579286;A652;2022-09-25;0.0;3448.0;20.85;25.1;19.1;77.0;61.0;5.0;2.1
2579287;A652;2022-09-26;0.0;2908.0;21.279166666666665;24.8;19.5;89.0;66.0;;
2579288;A652;2022-09-27;2.6;3356.1;22.304166666666664;27.1;20.2;91.0;61.0;9.3;3.5
2579289;A652;2022-09-28;12.4;568.3;20.975;22.5;20.1;94.0;75.0;;
2579290;A652;2022-09-29;3.8;746.4;18.8875;20.5;17.1;95.0;91.0;8.4;5.25
2579291;A652;2022-09-30;1.6;1536.4;19.0875;21.5;17.2;95.0;75.0;11.2;4.51
2579292;A652;2022-10-01;0.0;3105.6;21.041666666666668;25.6;18.9;81.0;62.0;14.3;2.333333333333333
2579293;A652;2022-10-02;0.0;3023.6;21.5375;24.1;20.3;86.0;67.0;8.0;2.7291666666666665
2579294;A652;2022-10-03;2.4;1666.2;20.716666666666665;23.7;19.6;91.0;77.0;5.5;1.6625
2579295;A652;2022-10-04;0.6;2070.8;21.2875;25.5;19.8;91.0;68.0;9.4;2.775
2579296;A652;2022-10-05;0.0;1324.0;21.4375;23.7;20.2;91.0;77.0;10.3;3.783333333333333
2579297;A652;2022-10-06;0.0;3569.5;22.7125;27.1;20.2;87.0;62.0;13.1;4.066666666666666
2579298;A652;2022-10-07;1.0;759.7;24.72083333333333;29.7;21.8;89.0;41.0;14.8;3.0083333333333333
2579299;A652;2022-10-08;0.0;1809.0;22.9;25.8;21.6;87.0;69.0;9.6;3.0083333333333333
2579300;A652;2022-10-09;0.0;3070.4;22.73333333333333;26.6;20.6;91.0;60.0;20.0;2.3833333333333333
2579301;A652;2022-10-10;0.0;3063.9;22.454166666666666;25.9;20.7;92.0;67.0;20.0;2.533333333333333
2579302;A652;2022-10-11;0.0;1595.9;22.97142857142857;26.3;21.4;94.0;72.0;6.0;1.4571428571428573
2579303;A652;2022-10-12;0.0;1260.6;22.316666666666663;23.6;21.4;94.0;82.0;10.3;2.958333333333333
2579304;A652;2022-10-13;0.0;3634.4;24.008333333333336;28.7;21.1;88.0;66.0;7.8;1.7625
2579305;A652;2022-10-14;0.4;2809.5;22.995833333333334;26.3;21.4;92.0;68.0;10.9;2.8000000000000003
2579306;A652;2022-10-15;1.6;3660.7;23.875;29.3;22.1;93.0;55.0;10.2;3.4333333333333336
2579307;A652;2022-10-16;0.0;2061.6;22.829166666666666;26.0;20.9;80.0;64.0;11.6;3.9
2579308;A652;2022-10-17;0.0;3686.5;23.354166666666668;27.3;20.8;87.0;59.0;8.9;2.1041666666666665
2579309;A652;2022-10-18;0.6;2952.3;24.10833333333333;29.0;22.2;90.0;62.0;10.6;2.895833333333333
2579310;A652;2022-10-19;1.4;858.8;23.2375;24.9;21.7;92.0;77.0;7.9;1.8708333333333331
2579311;A652;2022-10-20;0.2;3765.4;24.59166666666667;29.8;21.8;88.0;55.0;8.5;2.3875
2579312;A652;2022-10-21;0.6;1480.3;24.8;29.9;22.6;91.0;47.0;13.6;2.275
2579313;A652;2022-10-22;0.2;3745.8;25.829166666666666;33.3;22.9;79.0;34.0;16.0;3.5041666666666664
2579314;A652;2022-10-23;0.0;3834.5;23.25;27.3;21.0;87.0;60.0;7.2;2.8708333333333336
2579315;A652;2022-10-24;0.0;3715.5;23.8375;29.8;21.3;79.0;55.0;8.7;3.2583333333333333
2579316;A652;2022-10-25;0.0;2471.0;23.15416666666667;27.0;21.4;86.0;59.0;9.7;4.491666666666666
2579317;A652;2022-10-26;1.2;3879.1;23.35;29.7;20.0;82.0;54.0;14.4;4.383333333333334
2579318;A652;2022-10-27;0.0;3797.3;24.96666666666667;30.1;21.5;78.0;45.0;8.5;2.6375
2579319;A652;2022-10-28;4.8;3520.0;25.554166666666664;30.2;22.3;91.0;48.0;16.1;2.333333333333333
2579320;A652;2022-10-29;0.0;3768.3;25.125;30.1;22.5;88.0;54.0;6.4;1.9416666666666669
2579321;A652;2022-10-30;0.0;2645.7;26.4125;29.8;23.8;86.0;49.0;14.7;2.7583333333333333
2579322;A652;2022-10-31;13.2;3349.9;27.60833333333333;34.0;22.6;89.0;32.0;17.1;2.404166666666667
2579323;A652;2022-11-01;4.8;1137.9;22.3875;24.7;19.0;93.0;74.0;13.0;4.166666666666667
2579324;A652;2022-11-02;3.6;563.4;19.554166666666667;21.8;17.2;92.0;61.0;13.3;5.916666666666667
2579325;A652;2022-11-03;0.4;2793.8;19.933333333333334;24.2;16.8;87.0;54.0;14.2;5.704166666666667
2579326;A652;2022-11-04;2.0;3249.9;19.1875;23.9;15.9;88.0;57.0;13.4;2.091666666666667
2579327;A652;2022-11-05;3.0;3978.5;20.516666666666666;24.2;17.1;83.0;52.0;7.2;1.8291666666666664
2579328;A652;2022-11-06;3.4;3851.9;21.175;25.0;16.9;80.0;50.0;8.3;1.9541666666666664
2579329;A652;2022-11-07;2.4;976.9;19.654166666666665;21.3;17.9;89.0;63.0;7.1;1.7041666666666666
2579330;A652;2022-11-08;5.2;1333.8;19.75;23.4;17.7;90.0;68.0;6.5;1.2583333333333333
2579331;A652;2022-11-09;0.8;2937.7;21.725;27.6;18.8;92.0;64.0;6.4;2.191666666666667
2579332;A652;2022-11-10;0.2;3642.2;23.95;29.2;21.0;86.0;60.0;6.8;2.216666666666667
2579333;A652;2022-11-11;0.0;3814.6;24.84583333333333;30.4;22.1;87.0;56.0;11.2;2.908333333333333
2579334;A652;2022-11-12;3.2;3695.2;24.495833333333334;28.9;21.1;90.0;61.0;12.6;2.983333333333333
2579335;A652;2022-11-13;1.0;3707.6;24.5375;27.2;22.0;87.0;67.0;8.4;2.0708333333333333
2579336;A652;2022-11-14;0.4;2549.2;25.35;28.8;23.3;87.0;59.0;10.7;1.4458333333333335
2579337;A652;2022-11-15;1.6;3877.1;27.09583333333333;30.9;23.4;79.0;38.0;15.6;2.720833333333333
2579338;A652;2022-11-16;3.8;2545.9;23.84583333333333;25.3;22.6;89.0;58.0;9.0;2.2958333333333334
2579339;A652;2022-11-17;0.0;4055.3;23.8625;27.6;21.4;72.0;52.0;6.5;2.1750000000000003
2579340;A652;2022-11-18;0.0;4033.8;23.21666666666667;28.0;21.1;71.0;44.0;6.6;2.1958333333333333
2579341;A652;2022-11-19;0.0;3298.4;23.5125;29.8;20.7;66.0;40.0;11.2;3.6
2579342;A652;2022-11-20;0.0;4010.7;24.475;30.8;20.6;77.0;45.0;10.3;3.125
2579343;A652;2022-11-21;0.0;3840.8;25.40416666666667;32.3;21.8;78.0;50.0;13.2;3.3541666666666665
2579344;A652;2022-11-22;0.0;3657.8;24.954166666666666;30.2;22.6;80.0;55.0;11.8;3.4375
2579345;A652;2022-11-23;0.0;3578.5;23.979166666666668;28.1;21.7;86.0;59.0;9.0;2.158333333333333
2579346;A652;2022-11-24;6.0;1039.7;21.67083333333333;24.9;19.3;92.0;71.0;19.5;2.2958333333333334
2579347;A652;2022-11-25;0.2;3920.0;22.991666666666664;25.2;21.7;88.0;71.0;11.3;3.295833333333333
2579348;A652;2022-11-26;0.0;3457.5;23.59583333333333;26.6;22.0;81.0;61.0;8.4;2.316666666666667
2579349;A652;2022-11-27;3.6;2477.3;23.1;27.2;20.2;92.0;70.0;9.8;2.3666666666666667
2579350;A652;2022-11-28;0.6;3821.1;24.5;30.9;22.3;90.0;59.0;11.0;3.0541666666666667
2579351;A652;2022-11-29;0.6;2742.2;24.558333333333334;30.7;22.7;91.0;61.0;10.1;2.6416666666666666
2579352;A652;2022-11-30;0.0;3067.4;24.291666666666668;29.7;22.3;89.0;62.0;15.7;3.820833333333333
2579353;A652;2022-12-01;0.2;3861.2;24.2875;29.4;20.6;94.0;60.0;11.3;2.9375
2579354;A652;2022-12-02;0.0;3468.9;23.59166666666667;28.6;20.7;92.0;62.0;9.4;2.908333333333333
2579355;A652;2022-12-03;0.4;3382.5;22.75;26.6;20.4;86.0;69.0;13.0;2.704166666666667
2579356;A652;2022-12-04;0.0;2881.1;23.67083333333333;27.0;20.7;86.0;64.0;8.5;2.7583333333333333
2579357;A652;2022-12-05;0.0;2905.7;24.308333333333334;30.3;20.1;82.0;49.0;7.9;2.0
2579358;A652;2022-12-06;4.2;777.3;23.133333333333336;27.1;20.6;100.0;56.0;6.4;1.5291666666666668
2579359;A652;2022-12-07;2.0;916.8;22.77916666666667;24.7;19.9;;;8.1;2.2125
2579360;A652;2022-12-08;0.2;3971.3;23.704166666666666;27.0;21.3;89.0;63.0;6.1;1.7916666666666667
2579361;A652;2022-12-09;0.0;4052.5;24.729166666666668;29.3;21.6;100.0;53.0;6.3;1.8666666666666665
2579362;A652;2022-12-10;0.0;3877.6;25.3125;30.6;22.0;100.0;55.0;5.4;1.8666666666666665
2579363;A652;2022-12-11;0.0;3750.0;25.95833333333333;30.1;23.8;100.0;64.0;5.6;2.0125
2579364;A652;2022-12-12;0.0;3638.8;27.0875;33.3;24.2;100.0;57.0;7.9;2.2375000000000003
2579365;A652;2022-12-13;2.8;2143.8;26.166666666666668;32.4;22.2;100.0;43.0;18.9;3.35
2579366;A652;2022-12-14;1.6;4086.5;23.854166666666668;28.1;20.2;100.0;42.0;11.0;3.108333333333333
2579367;A652;2022-12-15;0.0;4054.5;24.454166666666666;30.6;21.1;73.0;43.0;12.9;4.1875
2579368;A652;2022-12-16;5.2;3909.3;24.7375;31.2;21.8;90.0;48.0;9.8;2.833333333333333
2579369;A652;2022-12-17;0.0;2299.5;23.945833333333336;26.2;22.8;100.0;65.0;11.0;2.9125
2579370;A652;2022-12-18;10.6;1161.3;23.2375;25.4;22.1;100.0;81.0;9.4;3.95
2579371;A652;2022-12-19;0.0;777.6;23.166666666666668;24.3;22.3;100.0;61.0;10.6;4.558333333333334
2579372;A652;2022-12-20;6.2;547.4;20.891666666666666;22.8;19.6;86.0;67.0;12.4;3.3083333333333336
2579373;A652;2022-12-21;5.6;1668.9;21.55;23.8;20.8;;;10.6;2.4208333333333334
2579374;A652;2022-12-22;4.4;3221.1;22.054166666666664;25.2;20.0;100.0;64.0;7.3;1.2375
2579375;A652;2022-12-23;0.8;3823.3;22.60833333333333;27.6;19.8;88.0;62.0;5.7;1.85
2579376;A652;2022-12-24;0.0;4030.3;22.7875;28.1;20.3;99.0;60.0;11.8;3.5500000000000003
2579377;A652;2022-12-25;0.0;3953.2;23.08333333333333;28.3;20.7;100.0;59.0;8.5;1.6041666666666667
2579378;A652;2022-12-26;0.0;1958.4;24.066666666666663;25.6;20.5;100.0;64.0;6.6;1.7291666666666667
2579379;A652;2022-12-27;1.0;3322.3;24.116666666666664;29.8;20.8;99.0;48.0;11.5;1.8458333333333328
2579380;A652;2022-12-28;0.0;2825.5;24.258333333333336;30.6;21.1;100.0;53.0;7.4;1.5166666666666666
2579381;A652;2022-12-29;0.2;2401.9;26.075;30.9;22.9;80.0;37.0;12.9;2.5375
2579382;A652;2022-12-30;6.4;535.3;22.2;23.7;20.7;;;7.3;1.7291666666666667
2579383;A652;2022-12-31;0.2;3676.8;23.641666666666666;28.0;20.3;100.0;77.0;6.8;1.4666666666666668
2755686;A652;2023-01-01;0.0;3902.4;24.7;28.5;22.0;100.0;60.0;8.8;1.7833333333333332
2755687;A652;2023-01-02;0.0;3957.9;25.33333333333333;28.7;21.9;73.0;53.0;11.4;2.3041666666666667
2755688;A652;2023-01-03;0.0;3931.8;27.77916666666667;35.2;22.9;74.0;30.0;10.4;2.2125
2755689;A652;2023-01-04;0.4;4235.8;27.90833333333333;35.3;21.1;100.0;34.0;12.5;2.316666666666667
2755690;A652;2023-01-05;1.0;902.2;21.8625;23.5;20.7;;;13.8;3.6666666666666665
2755691;A652;2023-01-06;7.6;801.6;21.204166666666666;22.2;20.0;;;11.3;3.1208333333333336
2755692;A652;2023-01-07;2.4;940.5;19.7625;21.0;18.7;;;8.9;1.85
2755693;A652;2023-01-08;0.4;2302.6;21.191666666666663;25.7;19.4;100.0;72.0;6.5;1.3291666666666666
2755694;A652;2023-01-09;2.6;2001.9;22.0375;25.1;20.8;;;4.8;1.0916666666666666
2755695;A652;2023-01-10;0.6;2585.7;23.25;26.6;21.6;100.0;91.0;4.8;1.0458333333333334
2755696;A652;2023-01-11;2.2;3598.0;24.625;29.7;22.7;100.0;76.0;8.1;1.3875
2755697;A652;2023-01-12;0.0;2701.0;25.558333333333334;30.3;23.0;100.0;62.0;6.7;1.2583333333333333
2755698;A652;2023-01-13;22.8;4096.0;27.0125;32.8;23.2;100.0;51.0;11.4;2.3208333333333333
2755699;A652;2023-01-14;0.0;3822.1;27.1125;30.6;24.1;100.0;59.0;7.8;2.5625
2755700;A652;2023-01-15;0.0;3858.0;27.73333333333333;31.5;25.0;100.0;64.0;7.4;2.066666666666667
2755701;A652;2023-01-16;0.0;3913.0;26.679166666666664;30.8;23.4;100.0;61.0;9.0;1.7458333333333331
2755702;A652;2023-01-17;0.0;3837.8;26.991666666666664;31.1;23.6;100.0;58.0;5.9;1.625
2755703;A652;2023-01-18;0.0;3857.8;26.89583333333333;32.1;23.9;79.0;58.0;5.0;1.9166666666666667
2755704;A652;2023-01-19;0.0;3798.6;26.17083333333333;31.4;23.8;100.0;58.0;9.6;3.2375000000000003
2755705;A652;2023-01-20;1.8;2731.0;24.620833333333334;30.4;23.0;100.0;61.0;8.2;1.8
2755706;A652;2023-01-21;1.6;3200.9;24.754166666666663;28.9;22.5;100.0;67.0;8.0;1.725
2755707;A652;2023-01-22;0.0;3895.0;25.791666666666668;31.1;22.8;100.0;58.0;5.3;1.6291666666666669
2755708;A652;2023-01-23;1.0;4034.4;26.73333333333333;33.5;24.2;99.0;43.0;8.5;1.55
2755709;A652;2023-01-24;0.0;2124.8;25.53333333333333;28.5;23.4;100.0;70.0;6.3;1.4041666666666668
2755710;A652;2023-01-25;0.0;3930.1;26.116666666666664;29.9;24.2;100.0;62.0;6.3;2.1375
2755711;A652;2023-01-26;0.0;3968.3;26.5125;32.3;23.1;100.0;48.0;8.1;3.3000000000000003
2755712;A652;2023-01-27;0.0;3877.9;26.5375;33.0;23.8;79.0;52.0;9.5;3.3000000000000003
2755713;A652;2023-01-28;0.8;2606.9;25.666666666666668;30.6;23.3;100.0;63.0;10.8;1.9875
2755714;A652;2023-01-29;0.6;3802.5;26.60833333333333;32.2;23.4;100.0;52.0;12.0;1.7333333333333334
2755715;A652;2023-01-30;19.0;3176.2;25.95833333333333;30.3;22.6;88.0;55.0;17.6;1.8916666666666664
2755716;A652;2023-01-31;0.6;3829.4;25.629166666666663;31.4;22.2;95.0;54.0;9.8;2.154166666666667
2755717;A652;2023-02-01;0.0;3864.9;26.429166666666664;32.1;22.8;100.0;55.0;4.0;1.2625
2755718;A652;2023-02-02;0.0;3014.3;26.883333333333336;31.2;24.7;80.0;51.0;5.3;1.4583333333333333
2755719;A652;2023-02-03;0.2;2675.3;27.2875;31.2;24.5;75.0;54.0;7.2;1.75
2755720;A652;2023-02-04;0.0;3740.6;28.120833333333334;31.6;24.2;85.0;49.0;12.4;2.6166666666666667
2755721;A652;2023-02-05;4.6;3802.4;27.7125;33.4;24.9;97.0;58.0;11.3;1.5375
2755722;A652;2023-02-06;0.0;3822.5;28.125;34.2;25.3;87.0;53.0;7.0;1.7958333333333334
2755723;A652;2023-02-07;64.4;2733.3;26.875;32.3;23.0;100.0;60.0;15.8;2.2958333333333334
2755724;A652;2023-02-08;35.6;2637.4;24.92083333333333;30.6;22.2;100.0;66.0;7.3;1.9375
2755725;A652;2023-02-09;0.0;3806.3;26.40416666666667;31.7;23.6;100.0;61.0;6.9;2.075
2755726;A652;2023-02-10;2.2;3812.9;26.104166666666668;30.7;23.0;100.0;58.0;9.8;1.5375
2755727;A652;2023-02-11;3.0;2718.0;24.55;27.5;22.5;83.0;65.0;9.5;1.8708333333333331
2755728;A652;2023-02-12;26.2;2243.2;24.433333333333334;27.8;21.4;100.0;73.0;8.9;1.4791666666666667
2755729;A652;2023-02-13;5.2;3726.1;26.10833333333333;32.0;23.8;100.0;62.0;4.0;1.25
2755730;A652;2023-02-14;2.2;3719.7;25.525;29.7;22.7;85.0;66.0;9.8;1.5583333333333331
2755731;A652;2023-02-15;0.6;3733.3;27.675;32.0;23.7;84.0;47.0;12.0;2.1958333333333333
2755732;A652;2023-02-16;0.2;3173.4;27.066666666666663;33.6;22.5;85.0;32.0;13.8;1.8333333333333333
2755733;A652;2023-02-17;0.0;3437.7;28.195833333333336;32.0;23.8;81.0;38.0;17.0;2.9291666666666667
2755734;A652;2023-02-18;0.0;3304.7;26.39583333333333;29.7;23.9;80.0;42.0;10.6;2.341666666666667
2755735;A652;2023-02-19;0.0;3367.0;25.27083333333333;28.6;23.3;100.0;70.0;6.9;1.6833333333333331
2755736;A652;2023-02-20;0.0;3773.7;25.729166666666668;30.0;23.2;100.0;62.0;12.0;2.5083333333333333
2755737;A652;2023-02-21;0.0;3712.2;26.54583333333333;32.2;23.8;100.0;45.0;9.8;2.1750000000000003
2755738;A652;2023-02-22;11.0;3732.0;25.6;30.0;21.1;96.0;64.0;16.0;1.8625
2755739;A652;2023-02-23;0.0;3691.8;26.445833333333336;31.9;24.3;100.0;61.0;5.8;1.9125
2755740;A652;2023-02-24;0.0;3658.7;26.229166666666668;30.2;24.2;100.0;64.0;7.4;2.208333333333333
2755741;A652;2023-02-25;0.0;3608.5;26.575;31.2;23.7;100.0;52.0;8.1;1.9583333333333333
2755742;A652;2023-02-26;0.0;3639.7;27.575;33.1;24.3;85.0;43.0;13.0;2.216666666666667
2755743;A652;2023-02-27;0.0;3638.6;26.40416666666667;28.6;24.6;100.0;64.0;10.8;2.7583333333333333
2755744;A652;2023-02-28;0.0;3452.6;26.804166666666664;31.2;24.7;100.0;63.0;5.1;1.6625
2755745;A652;2023-03-01;9.0;3665.8;25.35;30.2;21.7;80.0;60.0;15.3;2.25
2755746;A652;2023-03-02;0.0;3593.9;27.05;32.8;24.3;96.0;57.0;7.2;2.183333333333333
2755747;A652;2023-03-03;0.0;3583.6;27.39583333333333;31.9;24.8;94.0;62.0;6.5;2.033333333333333
2755748;A652;2023-03-04;0.0;3582.0;28.09166666666667;31.9;25.2;81.0;58.0;7.5;2.225
2755749;A652;2023-03-05;7.8;3303.1;27.39583333333333;32.0;23.2;96.0;60.0;14.3;1.6583333333333332
2755750;A652;2023-03-06;0.0;1976.1;26.745833333333334;30.2;25.1;80.0;47.0;11.0;2.4541666666666666
2755751;A652;2023-03-07;0.0;3591.0;27.85833333333333;32.0;25.1;78.0;57.0;6.2;1.7083333333333333
2755752;A652;2023-03-08;0.0;3624.4;27.116666666666664;31.8;25.4;76.0;55.0;8.3;2.1791666666666667
2755753;A652;2023-03-09;0.0;3552.7;27.354166666666668;32.4;24.9;78.0;48.0;7.0;1.925
2755754;A652;2023-03-10;0.0;3416.5;27.5;32.0;24.8;80.0;52.0;4.7;1.6083333333333334
2755755;A652;2023-03-11;0.0;1711.9;26.229166666666668;28.6;24.5;79.0;59.0;6.1;1.3333333333333333
2755756;A652;2023-03-12;2.6;3241.8;25.754166666666663;31.9;23.1;85.0;60.0;10.1;1.8208333333333333
2755757;A652;2023-03-13;0.0;3253.6;26.34166666666667;32.3;24.3;89.0;57.0;12.4;3.0375
2755758;A652;2023-03-14;0.0;3547.5;26.175;32.2;23.6;100.0;55.0;7.5;3.3083333333333336
2755759;A652;2023-03-15;0.0;3516.8;26.0125;32.3;22.8;100.0;51.0;7.4;2.341666666666667
2755760;A652;2023-03-16;0.0;3547.9;25.891666666666666;31.4;22.9;100.0;56.0;7.0;2.341666666666667
2755761;A652;2023-03-17;0.0;3540.0;25.54583333333333;31.6;21.9;100.0;52.0;7.0;1.5083333333333335
2755762;A652;2023-03-18;0.0;3512.5;24.90833333333333;29.7;22.6;100.0;61.0;6.8;1.4375
2755763;A652;2023-03-19;0.0;3401.8;25.308333333333334;30.6;23.0;95.0;59.0;4.5;1.4833333333333334
2755764;A652;2023-03-20;0.0;3403.1;25.7125;30.9;22.9;97.0;50.0;6.0;1.4291666666666665
2755765;A652;2023-03-21;0.0;3340.6;24.42083333333333;29.2;22.4;100.0;64.0;7.8;1.7916666666666667
2755766;A652;2023-03-22;0.0;3342.1;25.754166666666663;30.0;23.6;100.0;59.0;5.1;1.4541666666666666
2755767;A652;2023-03-23;0.0;3351.4;26.52083333333333;32.1;23.5;100.0;49.0;5.4;1.7625
2755768;A652;2023-03-24;0.0;3290.0;26.75;32.3;24.2;86.0;53.0;4.7;1.6083333333333334
2755769;A652;2023-03-25;0.0;3307.6;25.804166666666664;28.1;24.4;100.0;67.0;7.8;2.254166666666667
2755770;A652;2023-03-26;0.0;3249.4;27.23333333333333;34.7;23.9;100.0;38.0;5.5;1.475
2755771;A652;2023-03-27;34.2;1430.6;25.5;29.1;23.8;100.0;61.0;19.0;2.7375000000000003
2755772;A652;2023-03-28;2.4;2823.2;24.7125;28.5;21.5;100.0;64.0;8.3;1.5291666666666668
2755773;A652;2023-03-29;0.0;3254.1;26.254166666666663;31.6;23.8;84.0;54.0;6.1;1.8208333333333333
2755774;A652;2023-03-30;0.8;2970.2;26.15416666666667;30.6;24.5;100.0;61.0;8.6;1.6541666666666668
2755775;A652;2023-03-31;19.6;3217.4;25.729166666666668;31.3;21.8;100.0;59.0;10.2;2.0083333333333333
2755776;A652;2023-04-01;0.0;3300.6;26.070833333333336;29.0;23.8;80.0;56.0;9.3;2.095833333333333
2755777;A652;2023-04-02;6.2;1879.3;24.23333333333333;26.2;22.3;100.0;58.0;9.1;2.583333333333333
2755778;A652;2023-04-03;0.0;3127.9;24.633333333333336;29.1;22.6;76.0;53.0;6.2;1.9875
2755779;A652;2023-04-04;0.0;3257.7;25.166666666666668;29.9;22.5;80.0;53.0;10.4;2.7625
2755780;A652;2023-04-05;0.0;3170.5;24.954166666666666;29.0;22.5;86.0;59.0;5.0;1.3083333333333331
2755781;A652;2023-04-06;0.0;2831.8;25.0125;29.6;23.4;100.0;64.0;4.8;1.5458333333333334
2755782;A652;2023-04-07;0.0;1726.2;25.125;29.8;23.5;100.0;59.0;6.6;1.8416666666666668
2755783;A652;2023-04-08;30.6;1127.8;23.245833333333334;24.3;22.3;81.0;76.0;10.3;2.5500000000000003
2755784;A652;2023-04-09;3.6;1153.7;22.97083333333333;24.7;21.5;98.0;74.0;9.8;2.795833333333333
2755785;A652;2023-04-10;0.2;2935.5;23.354166666666668;26.0;21.2;99.0;58.0;6.7;1.2625
2755786;A652;2023-04-11;0.0;3234.5;23.85833333333333;29.5;21.0;100.0;56.0;10.0;2.4125
2755787;A652;2023-04-12;0.0;2982.8;24.229166666666668;30.0;21.6;95.0;56.0;5.4;1.2625
2755788;A652;2023-04-13;0.0;3078.9;25.383333333333336;29.8;22.6;100.0;54.0;5.6;1.2833333333333334
2755789;A652;2023-04-14;6.2;3117.1;25.316666666666663;29.8;23.3;100.0;58.0;13.0;1.4416666666666669
2755790;A652;2023-04-15;0.6;2494.8;24.4125;28.9;22.3;100.0;64.0;17.1;2.2125
2755791;A652;2023-04-16;1.4;3023.9;24.191666666666663;27.1;22.2;82.0;67.0;5.2;1.3458333333333332
2755792;A652;2023-04-17;0.0;3054.5;25.15;29.7;22.7;100.0;48.0;6.8;1.7666666666666666
2755793;A652;2023-04-18;0.0;1638.6;26.195833333333336;29.3;24.4;100.0;46.0;7.7;2.0083333333333333
2755794;A652;2023-04-19;4.8;2222.4;24.14583333333333;30.5;22.6;100.0;48.0;12.1;2.6666666666666665
2755795;A652;2023-04-20;0.2;3099.5;23.979166666666668;26.1;22.5;100.0;44.0;13.6;3.1333333333333333
2755796;A652;2023-04-21;0.0;3062.5;22.84166666666667;24.8;20.7;65.0;43.0;9.5;2.370833333333333
2755797;A652;2023-04-22;0.0;3006.4;23.60833333333333;28.1;21.1;73.0;54.0;10.2;2.395833333333333
2755798;A652;2023-04-23;0.0;2642.9;24.0375;28.3;22.1;69.0;51.0;9.0;3.633333333333333
2755799;A652;2023-04-24;0.0;3003.8;23.2625;27.4;20.6;71.0;47.0;5.6;1.7416666666666665
2755800;A652;2023-04-25;0.0;2906.8;24.0875;28.8;21.4;82.0;54.0;9.2;2.2458333333333336
2755801;A652;2023-04-26;0.0;2739.9;24.491666666666664;29.0;22.1;100.0;59.0;7.3;1.6958333333333335
2755802;A652;2023-04-27;1.6;2909.7;24.85;27.6;22.7;100.0;59.0;8.3;1.7791666666666668
2755803;A652;2023-04-28;9.2;885.2;22.475;24.3;20.8;100.0;67.0;7.0;1.7208333333333332
2755804;A652;2023-04-29;0.8;2344.4;22.975;26.7;20.7;100.0;67.0;9.6;2.833333333333333
2755805;A652;2023-04-30;0.0;2766.6;24.429166666666664;29.6;22.2;100.0;60.0;11.1;2.7
2755806;A652;2023-05-01;0.4;2831.2;24.266666666666666;29.0;22.0;100.0;54.0;9.3;2.283333333333333
2755807;A652;2023-05-02;0.0;2770.2;24.2625;27.8;22.2;100.0;63.0;6.6;2.0375
2755808;A652;2023-05-03;0.0;2757.1;24.17083333333333;29.3;21.9;91.0;58.0;6.7;2.066666666666667
2755809;A652;2023-05-04;0.0;2662.3;24.016666666666666;28.5;21.9;100.0;59.0;5.3;1.6833333333333331
2755810;A652;2023-05-05;0.0;2011.3;24.0875;27.8;22.2;100.0;69.0;3.9;1.4833333333333334
2755811;A652;2023-05-06;0.0;2669.3;24.2875;28.9;22.2;100.0;63.0;6.3;2.2875
2755812;A652;2023-05-07;0.0;2680.4;24.383333333333336;29.4;22.2;100.0;59.0;8.2;2.1416666666666666
2755813;A652;2023-05-08;0.0;2726.5;24.2875;28.7;22.2;98.0;62.0;8.0;2.1166666666666667
2755814;A652;2023-05-09;0.0;2532.6;24.35833333333333;28.6;22.5;100.0;62.0;5.9;1.3625
2755815;A652;2023-05-10;4.0;649.6;22.766666666666666;24.6;20.9;;;7.7;1.5833333333333333
2755816;A652;2023-05-11;0.2;967.5;21.52916666666667;23.7;20.1;100.0;63.0;8.2;1.4
2755817;A652;2023-05-12;5.2;2329.5;21.6;24.6;18.7;100.0;54.0;10.6;1.7875
2755818;A652;2023-05-13;6.6;2198.6;19.954166666666666;24.0;17.3;100.0;59.0;11.3;1.8458333333333328
